user_id,sexo,idade,pais,tipo_assinatura,tempo_uso,musicas_por_dia,taxa_pulo,dispositivo,anuncios_semana,escuta_offline,cancelamento
4363,Feminino,58,CA,Estudante,159,4,0.14,Desktop,0,1,1
4364,Feminino,32,US,Premium,147,88,0.15,Web,0,1,0
4365,Feminino,22,PK,Estudante,151,30,0.06,Desktop,0,1,0
4366,Feminino,47,CA,Gratuito,105,30,0.51,Mobile,5,0,0
4367,Feminino,40,US,Estudante,296,57,0.14,Desktop,0,1,0
4368,Masculino,40,CA,Estudante,131,37,0.47,Mobile,0,1,0
4369,Feminino,34,PK,Familia,47,28,0.17,Web,0,1,0
4370,Feminino,57,PK,Premium,129,78,0.54,Mobile,0,1,0
4371,Feminino,30,AU,Familia,217,27,0.33,Web,0,1,1
4372,Feminino,54,FR,Premium,280,18,0.56,Desktop,0,1,0
4373,Feminino,36,AU,Familia,108,15,0.04,Desktop,0,1,1
4374,Feminino,19,FR,Familia,262,97,0.6,Web,0,1,0
4375,Feminino,57,AU,Estudante,287,73,0.41,Mobile,0,1,0
4376,Feminino,18,US,Estudante,118,66,0.4,Web,0,1,1
4377,Feminino,25,CA,Familia,93,87,0.14,Mobile,0,1,0
4378,Masculino,50,AU,Premium,139,97,0.12,Mobile,0,1,0
4379,Masculino,16,FR,Gratuito,259,88,0.19,Desktop,12,0,0
4380,Feminino,18,AU,Familia,98,65,0.05,Desktop,0,1,1
4381,Feminino,45,AU,Familia,61,77,0.21,Mobile,0,1,0
4382,Feminino,45,FR,Premium,81,70,0.43,Web,0,1,1
4383,Masculino,46,PK,Gratuito,204,80,0.25,Desktop,47,0,0
4384,Feminino,49,US,Gratuito,158,44,0.09,Desktop,34,0,1
4385,Feminino,21,FR,Gratuito,174,8,0.08,Mobile,14,0,1
4386,Masculino,46,DE,Estudante,72,22,0.19,Desktop,0,1,0
4387,Masculino,32,FR,Estudante,22,81,0.41,Mobile,0,1,0
4388,Feminino,38,DE,Familia,118,72,0.22,Mobile,0,1,0
4389,Masculino,21,FR,Gratuito,292,83,0.3,Desktop,44,0,1
4390,Feminino,27,DE,Gratuito,261,9,0.12,Web,48,0,0
4391,Feminino,35,AU,Estudante,15,33,0.59,Desktop,0,1,0
4392,Feminino,48,AU,Gratuito,92,61,0.27,Mobile,46,0,0
4393,Feminino,52,DE,Familia,50,55,0.35,Mobile,0,1,0
4394,Feminino,58,IN,Premium,144,54,0.33,Web,0,1,0
4395,Feminino,32,PK,Gratuito,137,88,0.21,Mobile,35,0,0
4396,Masculino,28,PK,Familia,195,78,0.38,Web,0,1,1
4397,Masculino,41,IN,Gratuito,61,1,0.39,Mobile,16,0,1
4398,Feminino,53,AU,Familia,297,2,0.37,Mobile,0,1,0
4399,Masculino,47,FR,Estudante,73,34,0.4,Web,0,1,0
4400,Feminino,34,US,Premium,117,53,0.41,Desktop,0,1,0
4401,Masculino,45,CA,Gratuito,243,39,0.31,Desktop,47,0,0
4402,Feminino,19,UK,Premium,150,88,0.59,Web,0,1,0
4403,Masculino,47,DE,Premium,157,62,0.06,Desktop,0,1,0
4404,Masculino,45,CA,Gratuito,201,39,0.51,Mobile,13,0,0
4405,Feminino,24,PK,Premium,211,74,0.15,Desktop,0,1,0
4406,Feminino,45,FR,Gratuito,290,27,0.47,Mobile,29,0,1
4407,Masculino,30,US,Estudante,150,99,0.5,Desktop,0,1,0
4408,Feminino,57,CA,Familia,97,30,0.33,Web,0,1,1
4409,Feminino,50,PK,Estudante,60,93,0.34,Desktop,0,1,0
4410,Feminino,52,CA,Familia,20,60,0.6,Web,0,1,0
4411,Feminino,24,AU,Premium,249,5,0.53,Web,0,1,1
4412,Feminino,59,PK,Estudante,48,37,0.29,Mobile,0,1,1
4413,Feminino,23,US,Estudante,180,63,0.01,Mobile,0,1,0
4414,Feminino,36,CA,Familia,194,91,0.07,Web,0,1,1
4415,Feminino,27,IN,Gratuito,250,24,0.38,Mobile,6,0,0
4416,Feminino,21,DE,Gratuito,195,55,0.07,Desktop,43,0,1
4417,Masculino,33,IN,Premium,262,60,0.31,Desktop,0,1,0
4418,Feminino,28,IN,Familia,249,78,0.24,Web,0,1,0
4419,Feminino,43,US,Familia,177,66,0.24,Desktop,0,1,0
4420,Feminino,49,US,Estudante,101,39,0.39,Desktop,0,1,0
4421,Feminino,23,AU,Estudante,84,23,0.04,Web,0,1,0
4422,Feminino,49,PK,Familia,255,88,0.44,Web,0,1,0
4423,Feminino,23,CA,Gratuito,234,87,0.27,Desktop,25,0,0
4424,Feminino,46,DE,Estudante,149,83,0.56,Desktop,0,1,1
4425,Masculino,53,IN,Gratuito,289,55,0.25,Desktop,46,0,0
4426,Masculino,17,PK,Estudante,266,28,0.47,Desktop,0,1,1
4427,Feminino,35,PK,Familia,214,29,0.27,Mobile,0,1,0
4428,Masculino,48,IN,Familia,176,65,0.11,Mobile,0,1,0
4429,Feminino,22,UK,Premium,36,32,0.44,Web,0,1,0
4430,Masculino,22,IN,Gratuito,291,43,0.14,Desktop,7,0,1
4431,Feminino,30,AU,Premium,176,68,0.56,Mobile,0,1,0
4432,Feminino,17,IN,Estudante,108,17,0.17,Mobile,0,1,0
4433,Masculino,58,DE,Familia,232,15,0.01,Mobile,0,1,0
4434,Feminino,58,DE,Estudante,13,78,0.43,Mobile,0,1,0
4435,Feminino,26,US,Familia,279,39,0.45,Web,0,1,0
4436,Feminino,39,IN,Familia,45,47,0.53,Mobile,0,1,0
4437,Masculino,52,CA,Gratuito,153,97,0.39,Desktop,48,0,0
4438,Masculino,34,IN,Gratuito,203,56,0.04,Web,19,0,0
4439,Feminino,31,US,Familia,258,75,0.38,Desktop,0,1,0
4440,Masculino,21,UK,Premium,279,45,0.16,Web,0,1,0
4441,Feminino,57,US,Gratuito,106,47,0.4,Web,20,0,1
4442,Masculino,33,DE,Premium,101,72,0.19,Mobile,0,1,0
4443,Feminino,31,US,Premium,23,76,0.55,Desktop,0,1,0
4444,Masculino,17,AU,Estudante,85,66,0.49,Web,0,1,0
4445,Feminino,19,CA,Gratuito,150,20,0.34,Mobile,39,0,0
4446,Feminino,56,PK,Familia,12,66,0.56,Web,0,1,1
4447,Feminino,52,CA,Familia,38,85,0.23,Web,0,1,1
4448,Feminino,48,DE,Estudante,44,68,0.2,Web,0,1,0
4449,Feminino,58,AU,Familia,75,20,0.05,Web,0,1,0
4450,Feminino,22,PK,Familia,161,78,0.29,Desktop,0,1,1
4451,Masculino,22,US,Estudante,66,52,0.52,Desktop,0,1,1
4452,Masculino,16,AU,Gratuito,60,9,0.6,Desktop,39,0,0
4453,Feminino,55,PK,Gratuito,179,44,0.3,Web,20,0,0
4454,Feminino,42,PK,Estudante,224,63,0.32,Web,0,1,1
4455,Masculino,54,UK,Premium,225,24,0.53,Desktop,0,1,0
4456,Feminino,52,IN,Familia,74,79,0.26,Desktop,0,1,0
4457,Feminino,39,PK,Premium,226,71,0.02,Mobile,0,1,0
4458,Feminino,55,CA,Gratuito,285,30,0.33,Mobile,27,0,0
4459,Masculino,26,DE,Familia,275,19,0.17,Desktop,0,1,0
4460,Masculino,52,US,Familia,247,11,0.04,Web,0,1,1
4461,Feminino,34,DE,Estudante,153,82,0.47,Desktop,0,1,0
4462,Feminino,16,IN,Gratuito,296,77,0.1,Web,22,0,0
4463,Feminino,31,UK,Estudante,129,97,0.21,Desktop,0,1,0
4464,Feminino,47,US,Gratuito,283,24,0.15,Web,28,0,0
4465,Feminino,30,AU,Familia,79,67,0.22,Desktop,0,1,1
4466,Feminino,50,IN,Familia,282,19,0.38,Desktop,0,1,1
4467,Feminino,30,IN,Gratuito,159,57,0.46,Desktop,15,0,0
4468,Masculino,20,AU,Estudante,147,41,0.19,Mobile,0,1,0
4469,Masculino,29,PK,Gratuito,92,96,0.08,Web,43,0,0
4470,Masculino,26,FR,Gratuito,86,65,0.0,Desktop,32,0,0
4471,Feminino,45,AU,Gratuito,209,81,0.26,Mobile,26,0,1
4472,Masculino,21,AU,Premium,157,64,0.4,Mobile,0,1,1
4473,Feminino,17,US,Estudante,224,5,0.25,Web,0,1,0
4474,Masculino,34,CA,Estudante,278,28,0.25,Desktop,0,1,0
4475,Feminino,41,UK,Estudante,183,66,0.4,Web,0,1,0
4476,Feminino,47,FR,Gratuito,135,28,0.32,Desktop,34,0,0
4477,Feminino,21,US,Estudante,36,1,0.02,Mobile,0,1,0
4478,Feminino,44,CA,Gratuito,209,34,0.44,Mobile,19,0,0
4479,Feminino,32,DE,Familia,159,88,0.31,Mobile,0,1,0
4480,Masculino,30,IN,Gratuito,204,97,0.31,Web,9,0,0
4481,Masculino,19,DE,Estudante,235,86,0.36,Desktop,0,1,0
4482,Feminino,33,UK,Premium,115,30,0.58,Desktop,0,1,1
4483,Feminino,43,CA,Gratuito,201,37,0.19,Web,49,0,0
4484,Masculino,52,UK,Premium,46,75,0.07,Web,0,1,0
4485,Masculino,21,FR,Familia,83,67,0.39,Web,0,1,1
4486,Masculino,55,AU,Estudante,98,70,0.07,Desktop,0,1,0
4487,Masculino,59,DE,Premium,251,21,0.02,Web,0,1,0
4488,Masculino,19,CA,Premium,241,20,0.03,Mobile,0,1,0
4489,Feminino,36,UK,Gratuito,276,29,0.56,Web,47,0,0
4490,Feminino,33,IN,Premium,41,90,0.56,Desktop,0,1,0
4491,Feminino,57,DE,Estudante,57,42,0.37,Desktop,0,1,1
4492,Masculino,51,DE,Familia,296,31,0.49,Mobile,0,1,0
4493,Masculino,51,PK,Estudante,223,55,0.42,Desktop,0,1,0
4494,Masculino,55,IN,Premium,273,66,0.05,Mobile,0,1,1
4495,Masculino,30,AU,Gratuito,150,9,0.05,Web,40,0,0
4496,Masculino,41,PK,Gratuito,20,84,0.52,Mobile,17,0,1
4497,Masculino,54,IN,Estudante,51,60,0.18,Mobile,0,1,0
4498,Feminino,49,IN,Premium,25,6,0.34,Web,0,1,0
4499,Masculino,27,DE,Gratuito,297,18,0.15,Desktop,41,0,0
4500,Feminino,55,DE,Estudante,235,72,0.55,Mobile,0,1,0
4501,Masculino,56,AU,Familia,117,9,0.56,Web,0,1,0
4502,Feminino,45,US,Familia,77,92,0.12,Mobile,0,1,0
4503,Feminino,46,PK,Gratuito,296,52,0.33,Mobile,31,0,0
4504,Feminino,31,IN,Premium,65,51,0.19,Web,0,1,0
4505,Feminino,33,PK,Premium,133,11,0.43,Mobile,0,1,1
4506,Masculino,20,PK,Premium,107,85,0.1,Mobile,0,1,0
4507,Feminino,26,US,Familia,75,73,0.5,Web,0,1,1
4508,Feminino,46,PK,Gratuito,225,18,0.0,Web,48,0,0
4509,Feminino,31,UK,Estudante,147,27,0.24,Desktop,0,1,0
4510,Masculino,36,AU,Gratuito,34,24,0.35,Desktop,23,0,0
4511,Masculino,24,CA,Premium,267,54,0.02,Mobile,0,1,1
4512,Feminino,51,UK,Gratuito,97,36,0.25,Desktop,10,0,0
4513,Feminino,29,IN,Gratuito,254,81,0.59,Mobile,27,0,0
4514,Feminino,33,US,Estudante,253,30,0.07,Mobile,0,1,0
4515,Feminino,46,IN,Premium,182,20,0.47,Desktop,0,1,0
4516,Feminino,23,IN,Gratuito,27,95,0.4,Mobile,47,0,0
4517,Feminino,19,AU,Familia,51,76,0.04,Desktop,0,1,0
4518,Masculino,33,US,Premium,149,36,0.32,Mobile,0,1,0
4519,Feminino,24,FR,Gratuito,271,7,0.12,Desktop,48,0,0
4520,Masculino,16,PK,Premium,289,42,0.15,Mobile,0,1,0
4521,Feminino,28,CA,Estudante,293,40,0.25,Mobile,0,1,0
4522,Feminino,58,US,Gratuito,257,56,0.25,Mobile,24,0,0
4523,Feminino,52,IN,Gratuito,63,99,0.41,Desktop,15,0,0
4524,Feminino,58,DE,Gratuito,22,74,0.25,Mobile,20,0,1
4525,Masculino,57,PK,Gratuito,230,65,0.49,Desktop,15,0,1
4526,Feminino,18,PK,Premium,155,79,0.32,Mobile,0,1,0
4527,Masculino,42,AU,Familia,193,24,0.56,Web,0,1,0
4528,Feminino,32,CA,Familia,65,88,0.06,Web,0,1,0
4529,Masculino,40,FR,Familia,29,20,0.57,Web,0,1,0
4530,Masculino,53,IN,Familia,265,14,0.39,Mobile,0,1,0
4531,Masculino,25,IN,Premium,43,6,0.09,Desktop,0,1,1
4532,Feminino,23,UK,Estudante,98,33,0.13,Web,0,1,0
4533,Masculino,40,CA,Gratuito,86,18,0.31,Mobile,48,0,0
4534,Feminino,25,PK,Estudante,34,91,0.11,Desktop,0,1,0
4535,Feminino,49,AU,Estudante,113,42,0.32,Desktop,0,1,0
4536,Feminino,28,DE,Gratuito,255,68,0.1,Mobile,45,0,1
4537,Feminino,59,CA,Familia,38,30,0.15,Web,0,1,0
4538,Feminino,51,US,Premium,209,12,0.27,Desktop,0,1,0
4539,Feminino,40,AU,Gratuito,35,43,0.12,Mobile,38,0,0
4540,Feminino,19,UK,Familia,65,14,0.07,Mobile,0,1,0
4541,Masculino,33,DE,Gratuito,219,55,0.52,Web,7,0,0
4542,Feminino,21,FR,Premium,103,82,0.37,Web,0,1,1
4543,Feminino,17,UK,Gratuito,204,6,0.49,Web,44,0,0
4544,Feminino,38,FR,Gratuito,42,31,0.51,Mobile,15,0,0
4545,Masculino,35,IN,Familia,194,76,0.12,Desktop,0,1,0
4546,Feminino,30,CA,Familia,32,35,0.31,Desktop,0,1,0
4547,Feminino,37,DE,Premium,22,91,0.3,Desktop,0,1,0
4548,Feminino,42,DE,Familia,74,97,0.02,Desktop,0,1,0
4549,Masculino,26,UK,Gratuito,233,69,0.42,Desktop,16,0,0
4550,Feminino,24,CA,Gratuito,88,72,0.3,Web,41,0,0
4551,Masculino,45,AU,Premium,52,74,0.54,Desktop,0,1,1
4552,Feminino,23,FR,Estudante,232,30,0.52,Mobile,0,1,0
4553,Feminino,56,IN,Estudante,221,72,0.3,Desktop,0,1,0
4554,Feminino,39,UK,Premium,239,39,0.1,Mobile,0,1,0
4555,Feminino,49,DE,Familia,105,99,0.01,Web,0,1,0
4556,Feminino,20,IN,Familia,186,26,0.41,Desktop,0,1,0
4557,Feminino,24,CA,Premium,205,86,0.21,Mobile,0,1,0
4558,Feminino,56,FR,Premium,249,96,0.19,Desktop,0,1,1
4559,Feminino,23,UK,Familia,242,2,0.34,Mobile,0,1,0
4560,Feminino,54,FR,Familia,108,65,0.26,Web,0,1,0
4561,Masculino,19,DE,Estudante,179,61,0.19,Mobile,0,1,1
4562,Feminino,32,PK,Premium,106,94,0.07,Desktop,0,1,0
4563,Feminino,31,FR,Estudante,11,61,0.0,Web,0,1,0
4564,Masculino,32,FR,Familia,116,77,0.57,Mobile,0,1,0
4565,Feminino,29,UK,Premium,42,51,0.6,Mobile,0,1,0
4566,Masculino,36,UK,Gratuito,192,45,0.35,Web,37,0,1
4567,Feminino,30,UK,Familia,96,10,0.39,Desktop,0,1,0
4568,Feminino,51,DE,Premium,279,13,0.22,Web,0,1,1
4569,Feminino,23,US,Familia,105,15,0.49,Desktop,0,1,1
4570,Feminino,55,PK,Familia,204,10,0.12,Desktop,0,1,0
4571,Masculino,48,PK,Familia,174,99,0.39,Web,0,1,0
4572,Feminino,19,AU,Premium,125,95,0.57,Desktop,0,1,1
4573,Feminino,44,FR,Gratuito,241,42,0.19,Mobile,33,0,1
4574,Masculino,59,DE,Familia,195,21,0.54,Desktop,0,1,0
4575,Feminino,39,CA,Gratuito,68,43,0.1,Mobile,5,0,1
4576,Masculino,59,FR,Premium,187,79,0.31,Mobile,0,1,1
4577,Feminino,45,AU,Familia,61,95,0.29,Web,0,1,1
4578,Masculino,39,CA,Estudante,112,53,0.27,Mobile,0,1,0
4579,Feminino,31,US,Premium,103,44,0.52,Desktop,0,1,0
4580,Feminino,51,PK,Estudante,126,22,0.58,Mobile,0,1,0
4581,Masculino,18,UK,Premium,276,22,0.18,Mobile,0,1,0
4582,Feminino,58,DE,Premium,225,82,0.06,Desktop,0,1,0
4583,Feminino,35,UK,Gratuito,227,82,0.59,Desktop,7,0,1
4584,Feminino,45,US,Gratuito,181,87,0.57,Mobile,40,0,0
4585,Feminino,44,IN,Estudante,255,74,0.43,Desktop,0,1,0
4586,Feminino,20,US,Premium,112,45,0.55,Web,0,1,0
4587,Feminino,48,AU,Gratuito,29,99,0.4,Desktop,20,0,0
4588,Feminino,50,FR,Premium,129,25,0.34,Mobile,0,1,0
4589,Feminino,48,US,Gratuito,107,6,0.06,Web,45,0,0
4590,Feminino,46,AU,Premium,281,72,0.11,Web,0,1,1
4591,Feminino,23,DE,Familia,28,87,0.39,Desktop,0,1,0
4592,Masculino,40,DE,Estudante,132,39,0.09,Desktop,0,1,0
4593,Masculino,27,US,Premium,274,17,0.24,Desktop,0,1,1
4594,Feminino,36,FR,Familia,205,60,0.43,Mobile,0,1,0
4595,Masculino,56,UK,Estudante,190,94,0.44,Web,0,1,0
4596,Masculino,43,PK,Familia,163,36,0.28,Desktop,0,1,0
4597,Feminino,18,DE,Estudante,143,93,0.59,Desktop,0,1,0
4598,Masculino,23,UK,Gratuito,20,90,0.01,Web,44,0,1
4599,Masculino,55,FR,Premium,234,75,0.54,Web,0,1,0
4600,Feminino,44,DE,Familia,59,6,0.57,Desktop,0,1,1
4601,Masculino,42,AU,Familia,172,28,0.56,Mobile,0,1,0
4602,Feminino,17,FR,Estudante,206,61,0.1,Mobile,0,1,1
4603,Feminino,36,IN,Premium,226,24,0.08,Desktop,0,1,1
4604,Feminino,44,FR,Familia,41,46,0.25,Mobile,0,1,0
4605,Masculino,20,AU,Estudante,215,71,0.56,Mobile,0,1,0
4606,Feminino,55,UK,Estudante,108,66,0.35,Web,0,1,0
4607,Feminino,28,PK,Gratuito,108,68,0.0,Desktop,21,0,1
4608,Feminino,35,FR,Premium,283,39,0.12,Mobile,0,1,0
4609,Masculino,30,US,Familia,36,6,0.06,Web,0,1,1
4610,Feminino,59,PK,Estudante,276,23,0.45,Desktop,0,1,1
4611,Masculino,47,FR,Premium,73,59,0.42,Mobile,0,1,0
4612,Feminino,46,FR,Gratuito,10,41,0.52,Desktop,20,0,1
4613,Masculino,37,PK,Familia,110,38,0.57,Web,0,1,1
4614,Feminino,52,US,Familia,177,83,0.45,Desktop,0,1,0
4615,Feminino,23,DE,Gratuito,155,88,0.34,Web,9,0,0
4616,Feminino,54,UK,Gratuito,33,61,0.59,Mobile,29,0,1
4617,Feminino,49,CA,Gratuito,121,19,0.24,Web,46,0,0
4618,Masculino,53,IN,Familia,205,60,0.37,Desktop,0,1,0
4619,Feminino,29,FR,Gratuito,114,32,0.1,Web,12,0,0
4620,Feminino,33,AU,Familia,50,79,0.14,Desktop,0,1,1
4621,Masculino,58,UK,Premium,145,15,0.32,Web,0,1,0
4622,Feminino,47,AU,Estudante,137,70,0.1,Mobile,0,1,0
4623,Masculino,22,PK,Familia,265,30,0.36,Mobile,0,1,0
4624,Feminino,36,CA,Gratuito,106,30,0.47,Desktop,35,0,0
4625,Feminino,40,DE,Premium,176,16,0.18,Web,0,1,0
4626,Feminino,28,DE,Familia,32,92,0.37,Mobile,0,1,1
4627,Feminino,35,AU,Estudante,161,95,0.53,Web,0,1,0
4628,Masculino,51,US,Premium,85,90,0.33,Web,0,1,1
4629,Feminino,43,AU,Premium,216,55,0.5,Mobile,0,1,0
4630,Masculino,21,US,Estudante,40,99,0.51,Desktop,0,1,1
4631,Feminino,53,IN,Estudante,270,7,0.41,Desktop,0,1,0
4632,Masculino,57,AU,Estudante,237,29,0.56,Mobile,0,1,0
4633,Masculino,27,CA,Gratuito,61,63,0.11,Web,13,0,0
4634,Feminino,34,CA,Estudante,189,94,0.29,Mobile,0,1,0
4635,Masculino,47,IN,Gratuito,287,80,0.43,Web,24,0,1
4636,Masculino,38,US,Estudante,107,80,0.5,Desktop,0,1,0
4637,Masculino,21,IN,Gratuito,121,15,0.01,Web,17,0,0
4638,Masculino,17,CA,Premium,264,61,0.51,Desktop,0,1,0
4639,Masculino,52,UK,Gratuito,253,43,0.41,Desktop,43,0,0
4640,Feminino,31,AU,Gratuito,159,52,0.0,Mobile,41,0,1
4641,Feminino,28,AU,Gratuito,26,36,0.47,Desktop,35,0,0
4642,Feminino,21,UK,Familia,40,61,0.06,Desktop,0,1,0
4643,Feminino,52,PK,Familia,64,85,0.17,Mobile,0,1,0
4644,Feminino,22,IN,Estudante,241,40,0.31,Mobile,0,1,1
4645,Feminino,50,US,Premium,289,16,0.31,Desktop,0,1,0
4646,Feminino,23,IN,Familia,292,74,0.35,Desktop,0,1,0
4647,Feminino,36,UK,Premium,226,2,0.13,Mobile,0,1,1
4648,Feminino,46,IN,Gratuito,238,29,0.45,Mobile,26,0,0
4649,Feminino,51,PK,Estudante,128,40,0.41,Desktop,0,1,0
4650,Masculino,50,FR,Gratuito,184,30,0.01,Web,39,0,0
4651,Feminino,33,AU,Estudante,66,53,0.03,Web,0,1,0
4652,Feminino,28,IN,Estudante,53,8,0.53,Web,0,1,0
4653,Masculino,44,DE,Estudante,180,39,0.51,Mobile,0,1,1
4654,Feminino,37,FR,Premium,110,1,0.05,Desktop,0,1,0
4655,Feminino,31,UK,Familia,212,24,0.44,Mobile,0,1,0
4656,Feminino,49,UK,Gratuito,78,22,0.48,Mobile,48,0,1
4657,Feminino,16,US,Gratuito,278,77,0.47,Desktop,32,0,0
4658,Feminino,31,FR,Gratuito,170,16,0.16,Mobile,45,0,1
4659,Masculino,44,CA,Estudante,210,29,0.29,Desktop,0,1,0
4660,Masculino,48,UK,Estudante,99,12,0.57,Desktop,0,1,0
4661,Feminino,53,DE,Premium,65,47,0.43,Desktop,0,1,0
4662,Feminino,48,US,Estudante,138,38,0.59,Desktop,0,1,0
4663,Feminino,47,IN,Premium,47,71,0.43,Desktop,0,1,0
4664,Masculino,18,FR,Familia,152,57,0.38,Web,0,1,0
4665,Feminino,48,CA,Familia,96,86,0.32,Mobile,0,1,0
4666,Feminino,22,IN,Familia,261,32,0.31,Web,0,1,0
4667,Masculino,35,UK,Estudante,156,63,0.45,Desktop,0,1,0
4668,Masculino,42,IN,Gratuito,268,64,0.22,Mobile,44,0,0
4669,Feminino,31,FR,Premium,246,92,0.3,Web,0,1,0
4670,Feminino,32,AU,Estudante,243,79,0.36,Desktop,0,1,1
4671,Masculino,37,DE,Gratuito,218,76,0.44,Desktop,46,0,1
4672,Masculino,24,AU,Familia,68,27,0.54,Web,0,1,0
4673,Feminino,19,DE,Familia,16,48,0.45,Desktop,0,1,0
4674,Feminino,38,DE,Estudante,89,86,0.12,Web,0,1,0
4675,Feminino,44,FR,Gratuito,11,82,0.37,Mobile,36,0,1
4676,Feminino,48,AU,Familia,169,93,0.15,Web,0,1,0
4677,Feminino,56,US,Gratuito,225,53,0.27,Desktop,47,0,0
4678,Feminino,30,CA,Estudante,21,67,0.37,Web,0,1,0
4679,Masculino,17,DE,Estudante,164,18,0.13,Mobile,0,1,0
4680,Feminino,28,FR,Gratuito,240,28,0.22,Web,16,0,0
4681,Feminino,32,US,Familia,58,97,0.27,Mobile,0,1,1
4682,Feminino,24,IN,Familia,243,64,0.1,Desktop,0,1,0
4683,Feminino,26,UK,Estudante,133,91,0.14,Desktop,0,1,1
4684,Feminino,22,AU,Familia,201,43,0.11,Desktop,0,1,0
4685,Feminino,27,DE,Premium,291,11,0.51,Web,0,1,1
4686,Feminino,50,UK,Premium,291,18,0.55,Mobile,0,1,0
4687,Masculino,37,DE,Estudante,96,23,0.36,Mobile,0,1,0
4688,Masculino,49,FR,Familia,34,93,0.37,Mobile,0,1,0
4689,Masculino,48,US,Estudante,33,52,0.43,Web,0,1,1
4690,Feminino,45,AU,Estudante,166,59,0.56,Desktop,0,1,0
4691,Feminino,58,FR,Familia,297,56,0.53,Desktop,0,1,1
4692,Feminino,35,US,Premium,204,40,0.17,Mobile,0,1,0
4693,Masculino,36,FR,Premium,182,81,0.26,Desktop,0,1,0
4694,Feminino,33,IN,Familia,102,18,0.09,Web,0,1,0
4695,Masculino,28,AU,Premium,119,25,0.52,Mobile,0,1,0
4696,Masculino,32,IN,Familia,274,62,0.51,Mobile,0,1,1
4697,Masculino,34,IN,Familia,177,11,0.34,Web,0,1,0
4698,Feminino,20,FR,Familia,163,96,0.11,Mobile,0,1,0
4699,Feminino,58,UK,Premium,103,54,0.28,Mobile,0,1,1
4700,Feminino,30,IN,Estudante,136,16,0.22,Mobile,0,1,0
4701,Feminino,33,US,Premium,266,45,0.39,Mobile,0,1,1
4702,Feminino,34,AU,Familia,29,43,0.53,Web,0,1,0
4703,Masculino,20,IN,Gratuito,266,36,0.46,Desktop,34,0,0
4704,Feminino,39,PK,Gratuito,172,58,0.45,Desktop,12,0,0
4705,Masculino,28,PK,Familia,33,28,0.18,Web,0,1,1
4706,Feminino,32,FR,Gratuito,110,50,0.01,Mobile,13,0,0
4707,Masculino,48,CA,Premium,69,79,0.45,Web,0,1,0
4708,Masculino,49,DE,Gratuito,191,48,0.03,Mobile,36,0,1
4709,Masculino,59,AU,Premium,229,96,0.35,Desktop,0,1,0
4710,Feminino,21,AU,Premium,286,5,0.31,Mobile,0,1,0
4711,Feminino,18,DE,Familia,158,89,0.26,Desktop,0,1,0
4712,Masculino,55,FR,Estudante,136,64,0.28,Web,0,1,1
4713,Feminino,48,US,Estudante,102,51,0.36,Web,0,1,0
4714,Masculino,17,US,Estudante,227,41,0.47,Desktop,0,1,0
4715,Feminino,36,UK,Premium,40,37,0.52,Mobile,0,1,0
4716,Feminino,27,UK,Gratuito,138,40,0.28,Web,27,0,0
4717,Feminino,48,FR,Estudante,251,11,0.24,Desktop,0,1,0
4718,Feminino,20,IN,Premium,174,70,0.32,Mobile,0,1,0
4719,Feminino,49,IN,Gratuito,23,7,0.43,Mobile,40,0,0
4720,Feminino,22,FR,Estudante,280,10,0.32,Desktop,0,1,0
4721,Feminino,54,FR,Premium,242,23,0.15,Desktop,0,1,0
4722,Feminino,55,IN,Premium,28,33,0.23,Web,0,1,1
4723,Masculino,25,DE,Familia,173,71,0.38,Desktop,0,1,0
4724,Feminino,36,AU,Familia,108,57,0.35,Desktop,0,1,0
4725,Feminino,32,UK,Gratuito,161,20,0.01,Desktop,16,0,1
4726,Feminino,33,AU,Estudante,204,88,0.13,Desktop,0,1,0
4727,Feminino,58,US,Familia,208,68,0.19,Desktop,0,1,1
4728,Masculino,32,DE,Estudante,157,43,0.26,Web,0,1,0
4729,Masculino,41,FR,Estudante,273,57,0.46,Desktop,0,1,1
4730,Feminino,39,FR,Gratuito,251,3,0.27,Desktop,9,0,1
4731,Feminino,29,US,Premium,215,38,0.55,Web,0,1,1
4732,Feminino,42,FR,Premium,206,47,0.35,Web,0,1,0
4733,Masculino,56,FR,Estudante,162,29,0.32,Web,0,1,1
4734,Feminino,29,DE,Gratuito,254,30,0.4,Mobile,7,0,0
4735,Feminino,48,FR,Gratuito,171,56,0.41,Web,20,0,0
4736,Feminino,24,UK,Premium,131,38,0.27,Mobile,0,1,0
4737,Feminino,44,AU,Estudante,250,21,0.48,Desktop,0,1,0
4738,Masculino,21,FR,Gratuito,37,55,0.29,Web,36,0,0
4739,Masculino,44,DE,Premium,263,36,0.14,Mobile,0,1,0
4740,Feminino,25,US,Familia,123,20,0.2,Desktop,0,1,1
4741,Masculino,56,US,Premium,294,99,0.01,Desktop,0,1,0
4742,Feminino,46,PK,Estudante,150,77,0.5,Mobile,0,1,0
4743,Masculino,47,FR,Familia,248,23,0.35,Desktop,0,1,0
4744,Feminino,18,US,Premium,221,99,0.15,Web,0,1,0
4745,Feminino,21,DE,Gratuito,167,48,0.21,Web,32,0,0
4746,Masculino,56,FR,Gratuito,242,85,0.1,Mobile,21,0,0
4747,Feminino,56,CA,Estudante,295,26,0.53,Mobile,0,1,0
4748,Masculino,21,FR,Premium,282,21,0.02,Web,0,1,0
