id_cliente,idade,sexo,tempo_cliente,dependentes,nivel_educacao,estado_civil,tipo_cartao,limite_cartao,meses_inativo,total_transferido,cancelamento
708559533,40,M,36,1,Ensino Fundamental,Casado,Blue,1770.0,3,4442,0
772143333,46,F,35,2,Ensino Medio,Solteiro,Blue,2170.0,3,4569,0
817041408,56,F,41,3,Ensino Medio,Casado,Blue,4169.0,2,4519,0
771942333,65,M,54,1,Faculdade,Solteiro,Blue,5363.0,2,3855,0
755247108,50,F,43,2,Doutorado,Solteiro,Blue,3206.0,1,4731,0
713858733,61,F,53,0,Pos-Graduacao,Casado,Blue,2566.0,3,4344,0
717129333,35,F,25,2,Mestrado,Casado,Blue,1438.3,1,4434,0
716924958,65,F,56,2,Mestrado,Solteiro,Blue,6812.0,0,2288,1
719614758,45,F,34,4,Mestrado,Solteiro,Blue,2700.0,2,4984,0
721537683,50,F,41,3,Pos-Graduacao,Casado,Blue,5471.0,3,4002,0
771500358,43,F,31,2,Ensino Fundamental,Divorciado,Blue,4332.0,3,4093,0
715060158,41,F,26,4,Mestrado,Solteiro,Blue,1783.0,2,3853,0
779725833,42,M,26,2,Mestrado,Solteiro,Blue,11761.0,3,4946,0
716592558,52,F,36,1,Ensino Medio,Solteiro,Blue,2340.0,3,4501,0
771020133,45,F,32,5,Ensino Fundamental,Solteiro,Blue,2859.0,3,4440,0
709153008,37,M,36,3,Ensino Medio,Casado,Blue,2523.0,3,4683,0
713394858,48,M,34,2,Pos-Graduacao,Casado,Blue,4776.0,2,4581,0
721175283,59,F,36,1,Mestrado,Casado,Blue,2697.0,1,4489,0
715503558,57,F,36,3,Ensino Medio,Casado,Blue,3542.0,2,4127,0
819943458,57,M,52,3,Mestrado,Solteiro,Blue,34516.0,4,1777,1
717094758,40,F,29,4,Pos-Graduacao,Casado,Blue,8823.0,3,4453,0
772073508,52,F,41,1,Faculdade,Solteiro,Blue,1764.0,3,2740,1
721351983,43,F,36,4,Ensino Fundamental,Casado,Blue,3492.0,3,2510,1
714477408,36,F,36,3,Ensino Medio,Casado,Blue,2977.0,3,2201,1
718471758,49,M,37,4,Doutorado,Solteiro,Silver,30976.0,2,3193,0
711607833,43,M,36,5,Ensino Medio,Casado,Blue,2810.0,2,4875,0
719277033,44,M,34,3,Ensino Medio,Solteiro,Blue,8997.0,3,4558,0
813905508,57,F,52,3,Ensino Fundamental,Solteiro,Blue,2002.0,3,3735,0
719761458,55,M,36,4,Pos-Graduacao,Solteiro,Blue,4998.0,2,4329,0
708222558,37,F,36,2,Pos-Graduacao,Casado,Blue,2310.0,2,4191,0
713937558,54,F,36,2,Ensino Medio,Casado,Blue,3892.0,3,4318,0
709603608,34,M,25,3,Ensino Fundamental,Casado,Blue,2345.0,1,4634,0
804661083,50,M,45,0,Mestrado,Solteiro,Blue,2135.0,2,4821,0
718420308,50,F,36,2,Ensino Medio,Casado,Blue,3397.0,1,4208,0
714046608,49,M,39,0,Doutorado,Casado,Blue,19719.0,6,3572,0
718048608,41,F,33,3,Mestrado,Casado,Blue,15292.0,3,5120,0
718497033,52,M,36,1,Ensino Medio,Casado,Blue,31733.0,3,3723,0
711801933,54,F,36,4,Ensino Medio,Solteiro,Blue,1438.3,3,2092,1
716282208,54,F,48,2,Pos-Graduacao,Casado,Blue,1638.0,6,1702,1
789076083,50,F,38,3,Ensino Medio,Solteiro,Blue,2775.0,3,4608,0
714045783,37,F,29,2,Mestrado,Casado,Blue,2547.0,2,2160,1
769720683,50,F,44,1,Mestrado,Casado,Blue,5708.0,2,4914,0
721092783,46,M,36,3,Mestrado,Casado,Blue,19838.0,3,3982,0
720243933,47,M,32,2,Ensino Fundamental,Casado,Blue,1789.0,3,2784,1
818502708,51,F,46,1,Ensino Fundamental,Solteiro,Blue,2284.0,3,4885,0
712942308,42,M,36,3,Doutorado,Solteiro,Blue,11535.0,1,3730,0
714708183,58,M,49,2,Ensino Medio,Solteiro,Silver,30186.0,3,4070,0
787501758,51,F,39,3,Ensino Medio,Solteiro,Blue,4038.0,2,4188,0
714990633,56,M,36,4,Mestrado,Solteiro,Blue,2078.0,3,4382,0
714652383,51,F,36,4,Mestrado,Casado,Blue,1571.0,3,4580,0
788776008,43,M,24,3,Faculdade,Casado,Blue,4726.0,3,4683,0
719354433,48,M,36,1,Faculdade,Solteiro,Silver,34516.0,3,4042,0
709368483,56,M,45,2,Mestrado,Casado,Blue,1438.3,2,4323,0
716272158,41,F,15,3,Faculdade,Casado,Blue,4312.0,3,2693,1
717073308,44,F,31,3,Faculdade,Casado,Blue,2679.0,6,4804,0
789105183,54,M,42,3,Pos-Graduacao,Solteiro,Silver,34516.0,1,4401,0
721305408,48,F,37,2,Mestrado,Casado,Blue,3378.0,2,4761,0
715739733,34,M,25,1,Ensino Medio,Solteiro,Blue,1793.0,1,5293,0
779217333,59,F,49,0,Mestrado,Divorciado,Blue,2228.0,2,3922,0
712133508,41,F,22,3,Faculdade,Solteiro,Blue,2577.0,0,4734,0
714602658,39,F,36,1,Mestrado,Casado,Blue,1462.0,2,1998,1
712446783,50,F,30,4,Mestrado,Casado,Blue,4038.0,3,2400,1
717695058,46,F,35,5,Ensino Medio,Casado,Blue,4163.0,1,4763,0
719782458,49,F,39,1,Mestrado,Casado,Blue,7201.0,3,3981,0
718141983,49,M,43,0,Ensino Medio,Solteiro,Blue,1883.0,3,5187,0
718853358,42,F,36,3,Mestrado,Solteiro,Blue,3308.0,1,5104,0
772539558,65,F,55,0,Faculdade,Solteiro,Blue,2022.0,3,4623,0
817094283,43,F,23,5,Mestrado,Casado,Blue,8597.0,3,5173,0
716932308,38,F,28,2,Faculdade,Casado,Blue,4693.0,1,4460,0
772409733,39,F,28,3,Ensino Medio,Divorciado,Blue,3400.0,1,4742,0
717534108,48,F,40,3,Ensino Medio,Divorciado,Blue,2405.0,1,4421,0
816378033,46,M,41,4,Ensino Fundamental,Solteiro,Gold,34516.0,3,1989,1
790141308,44,M,37,2,Faculdade,Casado,Blue,8241.0,3,4436,0
710770383,53,F,36,2,Mestrado,Casado,Blue,1438.3,3,4915,0
713744058,41,F,36,3,Ensino Medio,Casado,Blue,2359.0,2,5232,0
708998583,47,F,39,4,Pos-Graduacao,Casado,Blue,1790.0,2,4141,0
827451333,54,F,50,2,Ensino Fundamental,Casado,Blue,2247.0,6,2615,1
714228558,40,M,36,3,Ensino Medio,Solteiro,Blue,3624.0,3,4749,0
797668983,42,F,36,4,Mestrado,Casado,Blue,1438.3,2,4396,0
713023158,39,F,31,2,Faculdade,Casado,Blue,2901.0,1,4239,0
709982658,41,F,31,2,Faculdade,Casado,Blue,9759.0,2,4226,0
715398858,57,F,36,3,Pos-Graduacao,Casado,Blue,2525.0,3,4360,0
715615233,60,F,48,1,Ensino Medio,Divorciado,Blue,2737.0,3,4507,0
710650608,51,M,36,2,Mestrado,Casado,Blue,19262.0,3,4812,0
803214108,33,F,27,0,Ensino Medio,Solteiro,Blue,2252.0,1,5055,0
719051733,63,M,51,0,Faculdade,Solteiro,Blue,2706.0,2,5047,0
789900633,49,F,40,2,Ensino Medio,Casado,Blue,3263.0,3,4288,0
789122808,41,F,29,4,Faculdade,Casado,Blue,3281.0,2,2907,1
709902108,51,M,40,2,Ensino Medio,Casado,Blue,8169.0,3,4927,0
713666058,46,F,38,5,Faculdade,Divorciado,Blue,3276.0,1,4264,0
778936008,46,F,30,4,Ensino Medio,Casado,Blue,5869.0,1,5103,0
708085458,34,F,24,2,Ensino Fundamental,Solteiro,Blue,1438.3,2,3940,0
716170308,27,F,36,0,Mestrado,Divorciado,Blue,13439.0,1,4715,0
711507783,54,F,42,2,Doutorado,Solteiro,Blue,1694.0,4,1930,1
819752133,41,M,36,2,Ensino Medio,Divorciado,Blue,1636.0,2,4695,0
711061908,48,F,38,1,Mestrado,Casado,Blue,1449.0,2,4039,0
744231708,45,F,38,2,Mestrado,Casado,Blue,1513.0,3,4166,0
716856408,39,F,28,4,Mestrado,Solteiro,Blue,1438.3,2,2392,1
711780108,46,F,38,4,Doutorado,Divorciado,Blue,4120.0,3,4792,0
721418133,45,F,33,3,Mestrado,Solteiro,Blue,2016.0,2,4535,0
720124758,49,M,40,3,Ensino Fundamental,Casado,Blue,2509.0,4,2239,1
809068983,40,F,35,2,Mestrado,Casado,Blue,3511.0,1,5238,0
711052308,45,M,37,3,Pos-Graduacao,Divorciado,Blue,2751.0,3,4453,0
718967433,34,F,36,2,Ensino Medio,Divorciado,Blue,2426.0,6,4918,0
709827933,44,M,36,2,Mestrado,Casado,Blue,12230.0,3,3659,0
787568433,42,M,33,3,Mestrado,Solteiro,Blue,7328.0,1,4518,0
720256158,47,F,40,2,Ensino Medio,Casado,Blue,2264.0,1,4279,0
715435758,42,M,36,2,Mestrado,Solteiro,Blue,3046.0,1,4711,0
719505483,51,F,36,0,Ensino Fundamental,Casado,Blue,5881.0,3,4431,0
721247883,52,M,41,2,Faculdade,Casado,Blue,16207.0,2,3621,0
789692283,47,F,34,5,Faculdade,Solteiro,Blue,5950.0,3,4655,0
715129233,51,F,36,4,Ensino Medio,Solteiro,Blue,2902.0,3,4748,0
714083208,47,F,38,3,Faculdade,Casado,Blue,1585.0,2,4656,0
716559108,47,F,36,1,Ensino Medio,Solteiro,Blue,2899.0,2,4296,0
788744058,48,F,27,2,Ensino Medio,Casado,Blue,4009.0,1,4506,0
708499608,49,M,36,5,Pos-Graduacao,Solteiro,Silver,15525.0,1,4042,0
794947683,35,F,29,4,Mestrado,Solteiro,Blue,2118.0,3,4541,0
716442333,34,F,25,3,Mestrado,Casado,Blue,2275.0,2,4977,0
772189308,59,F,48,1,Faculdade,Solteiro,Blue,2601.0,2,4899,0
721529583,52,M,41,3,Ensino Medio,Solteiro,Blue,4642.0,3,3532,0
713578608,58,M,46,0,Doutorado,Solteiro,Blue,1438.3,4,4082,0
711505308,59,F,52,1,Mestrado,Solteiro,Blue,2636.0,3,4727,0
711131958,50,F,42,3,Doutorado,Solteiro,Blue,3743.0,3,4621,0
714687858,49,F,41,1,Mestrado,Solteiro,Blue,1438.3,1,4538,0
780289308,61,F,47,0,Ensino Medio,Casado,Blue,4130.0,3,2418,1
778857108,52,F,33,3,Pos-Graduacao,Casado,Blue,3900.0,2,4337,0
756598833,38,M,31,1,Ensino Fundamental,Casado,Blue,6236.0,3,5389,0
718748133,34,F,23,3,Mestrado,Solteiro,Blue,2591.0,1,3876,0
714503433,57,F,36,2,Doutorado,Casado,Blue,1615.0,3,2212,1
710869008,47,F,36,3,Mestrado,Solteiro,Blue,8332.0,1,5108,0
779643858,55,F,38,1,Mestrado,Casado,Blue,2033.0,5,4100,0
714396558,57,F,51,3,Ensino Medio,Casado,Blue,1511.0,2,4683,0
752766783,43,F,36,4,Mestrado,Divorciado,Blue,11536.0,2,4106,0
715532208,65,F,55,1,Ensino Medio,Solteiro,Blue,4010.0,3,3807,0
719130558,55,F,44,2,Ensino Fundamental,Casado,Blue,1669.0,2,4085,0
806232408,54,F,49,3,Mestrado,Casado,Blue,11905.0,1,4022,0
715497558,44,F,36,1,Faculdade,Casado,Blue,3052.0,3,2598,1
713522058,39,F,30,0,Faculdade,Casado,Blue,1978.0,2,4299,0
719074308,37,F,27,3,Faculdade,Casado,Blue,1438.3,2,4621,0
711881733,55,F,46,1,Mestrado,Casado,Blue,1606.0,3,4548,0
710310108,46,F,29,1,Doutorado,Casado,Blue,2406.0,3,4665,0
717252483,57,F,41,2,Mestrado,Casado,Blue,2796.0,3,2196,1
770874483,54,F,40,1,Pos-Graduacao,Casado,Blue,2876.0,1,4302,0
719742108,38,F,26,1,Ensino Medio,Solteiro,Blue,3554.0,2,2372,1
717208833,34,F,21,3,Ensino Medio,Solteiro,Blue,1576.0,2,2703,1
709022883,44,F,36,4,Faculdade,Casado,Blue,1438.3,3,4257,0
713653983,39,M,26,3,Ensino Fundamental,Solteiro,Blue,2973.0,2,4342,0
713463708,40,F,25,4,Mestrado,Solteiro,Blue,1438.3,2,2493,1
789143283,41,F,30,1,Ensino Fundamental,Solteiro,Blue,5647.0,2,4868,0
779791908,47,F,36,4,Pos-Graduacao,Solteiro,Blue,2896.0,3,4970,0
789515283,51,M,43,3,Mestrado,Casado,Blue,2157.0,1,4784,0
712046808,49,F,42,3,Doutorado,Divorciado,Blue,3802.0,3,2003,1
712169883,43,M,36,1,Faculdade,Casado,Blue,13840.0,3,4190,0
708712833,45,F,36,5,Mestrado,Casado,Blue,2289.0,1,4483,0
708888633,52,M,36,3,Doutorado,Casado,Blue,3022.0,3,2724,1
721012983,46,M,38,3,Doutorado,Casado,Blue,12935.0,1,3528,0
714595983,49,F,41,1,Ensino Fundamental,Casado,Blue,1438.3,3,2030,1
715725858,43,F,26,3,Pos-Graduacao,Solteiro,Blue,2256.0,2,4893,0
720270633,40,F,36,3,Mestrado,Solteiro,Blue,1516.0,3,2709,1
708525108,54,F,47,2,Mestrado,Casado,Blue,2156.0,3,4120,0
709621008,48,M,30,5,Pos-Graduacao,Solteiro,Blue,5826.0,3,4135,0
717181833,39,F,30,1,Mestrado,Solteiro,Silver,10190.0,2,3768,0
711288558,45,F,28,3,Mestrado,Solteiro,Blue,2035.0,2,4670,0
718653333,45,F,33,2,Faculdade,Solteiro,Blue,1833.0,3,2037,1
766628733,56,M,49,3,Ensino Fundamental,Solteiro,Blue,1623.0,3,4965,0
719690733,47,F,40,4,Ensino Medio,Casado,Blue,4490.0,2,4346,0
770783508,48,M,34,3,Mestrado,Divorciado,Blue,11062.0,3,4084,0
713422083,30,F,36,0,Mestrado,Solteiro,Blue,1574.0,3,2560,1
718026858,52,F,36,2,Faculdade,Solteiro,Blue,2370.0,2,4751,0
716028108,35,F,18,2,Faculdade,Solteiro,Blue,2658.0,2,4667,0
712222758,38,F,36,3,Mestrado,Casado,Blue,2300.0,2,2500,1
718436133,44,F,36,2,Mestrado,Solteiro,Blue,2368.0,2,4289,0
719313633,53,F,36,0,Ensino Medio,Casado,Blue,2883.0,2,4244,0
814586958,43,F,38,2,Faculdade,Divorciado,Blue,3264.0,3,4624,0
713060283,43,F,34,5,Mestrado,Casado,Blue,7135.0,1,3746,0
713070033,56,F,43,2,Mestrado,Solteiro,Blue,1438.3,3,4830,0
793625583,48,F,42,3,Ensino Medio,Solteiro,Blue,3743.0,1,4674,0
713918358,31,F,36,0,Ensino Fundamental,Divorciado,Blue,5190.0,3,4900,0
714308283,41,M,32,2,Doutorado,Casado,Blue,6059.0,3,4119,0
714086133,47,F,36,4,Ensino Fundamental,Solteiro,Blue,2577.0,2,4576,0
718872858,43,F,36,2,Ensino Medio,Casado,Blue,3761.0,1,4476,0
718148358,50,F,36,3,Ensino Medio,Casado,Blue,1572.0,3,2447,1
715347783,40,M,35,4,Ensino Medio,Casado,Blue,4402.0,3,3063,0
807915408,41,F,36,2,Faculdade,Casado,Blue,6602.0,2,4479,0
794507133,37,F,18,2,Doutorado,Solteiro,Blue,1900.0,1,2880,1
712569408,56,F,44,4,Doutorado,Solteiro,Blue,3455.0,2,4925,0
788805108,47,M,30,3,Ensino Medio,Solteiro,Blue,18123.0,3,4259,0
710150208,44,F,26,4,Pos-Graduacao,Divorciado,Blue,2295.0,1,3834,0
711825558,38,M,19,3,Mestrado,Casado,Blue,1518.0,2,3595,0
719680908,47,F,27,0,Faculdade,Casado,Blue,1776.0,1,4878,0
801053208,39,F,33,3,Ensino Medio,Casado,Blue,1968.0,3,4199,0
758642733,48,F,41,1,Mestrado,Solteiro,Blue,1860.0,1,5163,0
771201408,53,F,40,3,Mestrado,Divorciado,Blue,2684.0,2,5299,0
789523683,51,F,43,2,Mestrado,Solteiro,Blue,2180.0,1,4348,0
767266758,41,F,34,2,Ensino Medio,Solteiro,Blue,1661.0,3,2473,1
713732883,38,F,36,0,Ensino Fundamental,Solteiro,Blue,1679.0,1,4771,0
720739083,36,F,25,2,Pos-Graduacao,Casado,Blue,1691.0,2,2716,1
718010133,46,F,35,2,Pos-Graduacao,Solteiro,Blue,2888.0,2,3703,0
771518658,58,F,46,1,Ensino Medio,Casado,Blue,1871.0,3,4553,0
719334408,42,F,36,3,Pos-Graduacao,Casado,Blue,4959.0,3,4286,0
717500133,42,M,36,4,Ensino Fundamental,Solteiro,Blue,10374.0,2,4240,0
720988083,45,F,35,1,Ensino Fundamental,Casado,Blue,1438.3,3,4425,0
713594883,44,F,32,2,Ensino Fundamental,Solteiro,Blue,1486.0,3,2380,1
719848908,41,F,33,3,Mestrado,Casado,Blue,2542.0,3,4087,0
717429258,48,F,39,3,Doutorado,Solteiro,Blue,1644.0,3,2450,1
717022533,43,F,36,2,Pos-Graduacao,Solteiro,Blue,2283.0,1,4088,0
780055308,43,F,28,3,Faculdade,Solteiro,Blue,1438.3,1,4482,0
714252933,52,F,45,2,Faculdade,Divorciado,Blue,1438.3,2,4737,0
713336883,61,F,36,0,Ensino Medio,Solteiro,Blue,1760.0,3,2285,1
710815608,43,M,25,2,Ensino Medio,Casado,Blue,2049.0,2,4521,0
809626983,48,F,43,3,Ensino Medio,Casado,Blue,1670.0,3,2790,1
711694083,59,F,48,0,Pos-Graduacao,Solteiro,Blue,3030.0,2,4724,0
712258308,58,F,39,4,Ensino Medio,Solteiro,Blue,2755.0,1,4394,0
713884458,51,M,37,4,Ensino Medio,Solteiro,Blue,8783.0,2,4425,0
716160708,64,M,36,1,Mestrado,Solteiro,Blue,1861.0,3,5225,0
772728933,50,M,40,2,Ensino Medio,Casado,Blue,13709.0,4,2511,1
712117983,49,M,39,4,Mestrado,Casado,Blue,17285.0,3,4787,0
788694558,53,F,40,3,Ensino Fundamental,Solteiro,Blue,1438.3,2,4463,0
709275558,54,M,44,2,Mestrado,Solteiro,Blue,7866.0,3,4238,0
711216933,42,F,36,1,Ensino Medio,Casado,Blue,2190.0,3,5026,0
717069033,43,F,30,4,Mestrado,Casado,Blue,4829.0,1,4778,0
714992733,46,M,36,3,Mestrado,Divorciado,Blue,3210.0,1,3962,0
809445858,38,F,32,0,Mestrado,Solteiro,Blue,1755.0,3,5000,0
708859158,47,F,37,4,Mestrado,Solteiro,Blue,1438.3,1,4341,0
714667608,47,M,36,5,Pos-Graduacao,Casado,Blue,6043.0,3,4256,0
714475908,43,M,35,2,Ensino Fundamental,Solteiro,Blue,6348.0,3,1732,1
713656308,56,F,48,0,Ensino Medio,Casado,Blue,1438.3,3,4210,0
716790633,43,M,36,3,Mestrado,Casado,Blue,17239.0,2,1789,1
716127333,45,F,36,3,Mestrado,Casado,Blue,18432.0,2,2300,1
713017758,47,F,32,1,Ensino Fundamental,Solteiro,Blue,1636.0,2,5056,0
717893358,43,F,33,3,Mestrado,Casado,Blue,7951.0,1,4452,0
780032208,44,M,34,3,Mestrado,Casado,Blue,14201.0,3,2223,1
711676008,52,F,44,1,Mestrado,Solteiro,Blue,2019.0,2,3603,0
714192033,43,F,25,3,Ensino Medio,Solteiro,Blue,10305.0,1,4018,0
711772983,43,M,35,2,Ensino Medio,Solteiro,Blue,1849.0,2,4678,0
802937058,53,M,47,1,Mestrado,Casado,Blue,2540.0,3,4480,0
712493058,42,F,31,5,Ensino Medio,Solteiro,Blue,4972.0,3,4524,0
718808883,55,F,47,2,Mestrado,Solteiro,Silver,13565.0,3,3705,0
719685408,40,M,29,2,Ensino Fundamental,Casado,Blue,6332.0,2,2505,1
708829758,41,M,36,2,Ensino Medio,Casado,Blue,6062.0,3,3877,0
710792733,47,F,29,3,Pos-Graduacao,Casado,Blue,2897.0,2,4491,0
716838633,46,M,36,4,Ensino Medio,Solteiro,Blue,13407.0,5,4869,0
714041283,50,F,40,2,Mestrado,Solteiro,Blue,6610.0,2,4735,0
710284233,33,M,36,4,Ensino Fundamental,Casado,Blue,1438.3,3,2439,1
752944533,45,F,34,5,Ensino Medio,Casado,Blue,2030.0,1,5067,0
713312208,53,M,43,1,Ensino Medio,Casado,Blue,3146.0,2,1868,1
804045933,36,M,30,0,Mestrado,Casado,Blue,5302.0,3,4284,0
713432508,42,F,36,3,Pos-Graduacao,Casado,Blue,4328.0,3,4593,0
799475658,51,F,45,3,Ensino Fundamental,Casado,Blue,2238.0,3,4508,0
719849958,44,F,36,4,Mestrado,Solteiro,Blue,2658.0,3,4779,0
715803933,47,M,36,1,Pos-Graduacao,Solteiro,Blue,9090.0,2,4422,0
708281433,57,F,36,2,Mestrado,Casado,Blue,1438.3,1,3848,0
779844408,43,F,27,1,Pos-Graduacao,Casado,Blue,1438.3,3,2137,1
721306908,61,F,44,1,Mestrado,Solteiro,Blue,2303.0,3,3440,0
713964858,51,M,41,2,Mestrado,Divorciado,Blue,2792.0,2,4074,0
717545808,44,F,32,4,Pos-Graduacao,Solteiro,Blue,2900.0,1,4549,0
771232533,46,F,33,2,Mestrado,Casado,Blue,2267.0,3,4249,0
710883483,52,F,34,1,Mestrado,Casado,Blue,4189.0,3,4661,0
801715383,45,M,39,4,Mestrado,Casado,Blue,12890.0,3,2216,1
719594433,35,F,26,2,Mestrado,Solteiro,Blue,3269.0,1,4672,0
716310633,59,F,36,1,Pos-Graduacao,Solteiro,Blue,2759.0,2,5037,0
714188883,46,F,37,5,Doutorado,Solteiro,Blue,1787.0,2,2345,1
772437633,43,M,33,3,Mestrado,Solteiro,Blue,6854.0,2,4578,0
708536283,35,M,27,1,Doutorado,Solteiro,Blue,2904.0,2,2653,1
772569033,44,M,34,0,Ensino Medio,Divorciado,Blue,5293.0,2,4572,0
714443883,57,F,49,3,Mestrado,Casado,Blue,1781.0,2,4593,0
788440083,55,M,48,2,Ensino Fundamental,Solteiro,Silver,34516.0,3,3807,0
709307808,59,F,36,2,Ensino Medio,Casado,Blue,4375.0,3,2507,1
715701033,43,M,33,2,Mestrado,Casado,Blue,2111.0,3,2112,1
718478883,55,F,36,2,Faculdade,Solteiro,Blue,3123.0,1,4424,0
788734158,42,M,19,4,Mestrado,Casado,Blue,8374.0,3,4493,0
794490858,48,F,28,1,Ensino Medio,Casado,Silver,15713.0,1,4775,0
718826883,50,M,36,3,Ensino Fundamental,Solteiro,Blue,6925.0,3,2506,1
716733933,42,F,30,2,Ensino Medio,Casado,Blue,1898.0,3,5051,0
809307108,44,F,39,1,Ensino Medio,Solteiro,Blue,2021.0,3,4209,0
778671483,33,F,13,3,Ensino Fundamental,Solteiro,Blue,1630.0,3,4143,0
815504583,48,F,43,4,Mestrado,Solteiro,Blue,1538.0,2,2275,1
789319458,48,M,38,5,Ensino Fundamental,Solteiro,Blue,22639.0,2,4219,0
710382108,39,F,19,3,Pos-Graduacao,Casado,Blue,2452.0,1,4204,0
709891608,41,M,24,2,Ensino Medio,Casado,Blue,9924.0,2,1949,1
717136533,37,F,26,2,Ensino Fundamental,Solteiro,Blue,2586.0,2,4883,0
795613233,48,F,42,2,Mestrado,Casado,Blue,10514.0,2,4949,0
709009833,54,M,44,3,Mestrado,Casado,Blue,1655.0,3,4621,0
720054183,41,F,25,2,Mestrado,Solteiro,Blue,2768.0,2,5112,0
801508383,48,M,42,2,Mestrado,Casado,Blue,25658.0,3,4498,0
711949683,55,F,36,2,Faculdade,Divorciado,Blue,4410.0,2,1883,1
720064158,51,F,36,3,Pos-Graduacao,Casado,Blue,1438.3,2,4323,0
719524383,35,F,22,3,Mestrado,Solteiro,Blue,2441.0,1,4105,0
713804883,46,F,37,4,Pos-Graduacao,Solteiro,Blue,1836.0,2,1799,1
710359458,50,F,36,1,Mestrado,Casado,Blue,2560.0,1,4456,0
716311683,43,M,36,4,Faculdade,Casado,Blue,32733.0,1,3452,0
753795633,48,F,41,2,Ensino Fundamental,Casado,Blue,2964.0,3,2327,1
820657083,53,M,48,4,Faculdade,Solteiro,Silver,34516.0,1,3819,0
716901858,49,M,39,4,Doutorado,Casado,Blue,1438.3,1,3691,0
756571983,45,F,36,3,Ensino Medio,Solteiro,Blue,2020.0,2,4951,0
778268508,56,F,47,2,Ensino Fundamental,Solteiro,Blue,5261.0,2,4448,0
778984383,43,F,31,3,Ensino Medio,Casado,Blue,2692.0,3,4622,0
720771933,49,F,36,3,Pos-Graduacao,Casado,Blue,1994.0,2,4434,0
748827033,44,M,37,3,Mestrado,Divorciado,Blue,3290.0,2,4780,0
712591983,52,F,41,5,Mestrado,Solteiro,Blue,3035.0,2,4104,0
712181658,37,F,36,2,Mestrado,Solteiro,Blue,2407.0,3,4983,0
712297683,47,F,35,3,Faculdade,Casado,Blue,1781.0,3,2196,1
714684933,40,F,28,1,Ensino Fundamental,Casado,Blue,3680.0,2,2725,1
772310958,42,F,31,2,Mestrado,Casado,Blue,4311.0,6,4965,0
715343883,42,F,32,3,Ensino Medio,Solteiro,Blue,1931.0,3,4693,0
720470133,59,M,36,0,Mestrado,Solteiro,Blue,3604.0,3,4576,0
710420133,47,F,34,2,Mestrado,Casado,Blue,2190.0,2,4416,0
716304483,46,F,36,3,Ensino Medio,Casado,Blue,3413.0,2,5029,0
710515308,42,F,36,1,Mestrado,Solteiro,Blue,3595.0,3,5025,0
797241108,47,M,41,1,Mestrado,Casado,Blue,9036.0,3,4500,0
708884658,48,F,31,2,Mestrado,Casado,Blue,2315.0,1,4828,0
794475483,44,M,27,4,Ensino Fundamental,Casado,Silver,34516.0,3,4654,0
714315858,56,F,37,3,Ensino Medio,Casado,Blue,4008.0,1,5429,0
717217983,43,F,30,3,Mestrado,Casado,Blue,3143.0,2,5409,0
721124658,40,M,27,3,Ensino Fundamental,Solteiro,Blue,3427.0,2,2625,1
716753058,38,F,28,3,Mestrado,Solteiro,Blue,2699.0,2,4813,0
711069483,40,F,36,2,Mestrado,Solteiro,Blue,1538.0,2,4884,0
708478233,48,F,36,3,Mestrado,Casado,Blue,5573.0,2,4348,0
720815208,52,M,39,0,Ensino Medio,Solteiro,Blue,34516.0,3,2395,1
721338783,49,F,36,4,Ensino Fundamental,Casado,Blue,13483.0,2,3427,0
714121983,49,F,42,3,Mestrado,Solteiro,Blue,4349.0,2,4694,0
715061733,42,M,36,3,Faculdade,Solteiro,Blue,11698.0,1,3539,0
720520308,46,F,28,4,Mestrado,Casado,Blue,8318.0,2,2427,1
715030308,42,M,27,4,Mestrado,Casado,Blue,1503.0,1,4680,0
789479058,45,F,37,4,Faculdade,Divorciado,Blue,1438.3,3,4459,0
784998108,33,M,22,3,Ensino Medio,Casado,Blue,9094.0,3,4203,0
711808383,50,M,39,3,Mestrado,Divorciado,Blue,6362.0,1,4476,0
714250908,53,F,47,2,Mestrado,Casado,Blue,2927.0,4,2231,1
739317558,48,M,35,5,Mestrado,Casado,Blue,9030.0,3,4899,0
720644883,53,F,40,1,Faculdade,Casado,Blue,4941.0,2,5104,0
717182883,33,F,36,1,Ensino Medio,Casado,Blue,2279.0,2,4169,0
719384433,44,F,28,3,Ensino Medio,Divorciado,Blue,1877.0,2,2581,1
787301208,52,M,46,2,Ensino Fundamental,Divorciado,Blue,1438.3,1,3763,0
721316358,41,M,28,3,Ensino Medio,Casado,Blue,9577.0,1,4086,0
716118633,43,M,36,2,Pos-Graduacao,Divorciado,Blue,5427.0,1,4328,0
789880533,46,F,36,4,Mestrado,Solteiro,Blue,5913.0,3,2404,1
711221958,43,F,26,3,Mestrado,Solteiro,Blue,2867.0,2,2646,1
715510683,40,F,29,1,Ensino Medio,Solteiro,Blue,2506.0,2,4665,0
718689258,39,F,29,2,Doutorado,Casado,Blue,1693.0,2,4203,0
716368008,54,F,36,1,Mestrado,Casado,Blue,3137.0,2,2925,1
712092783,47,F,40,3,Doutorado,Solteiro,Blue,2437.0,2,2027,1
789541458,35,F,28,1,Ensino Medio,Casado,Blue,1438.3,0,4840,0
719539458,46,F,41,3,Mestrado,Solteiro,Blue,3913.0,3,5170,0
713082708,41,F,36,2,Ensino Medio,Casado,Blue,4953.0,2,4183,0
